Tabella,Colpo maldestro,Risultato del tiro,descrizione,note
TTM-2,Armi da tiro e da lancio,94,Fai partire la freccia troppo presto ed il tuo tiro risulta corto di ben 6 metri. -30 alle attività per 3 round.,"MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,95,Fai partire la freccia troppo presto ed il tuo tiro risulta corto di ben 6 metri. -30 alle attività per 3 round.,"MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,96,Fai partire la freccia troppo presto ed il tuo tiro risulta corto di ben 6 metri. -30 alle attività per 3 round.,"MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,97,"Sembra che tu pensi che l'arco sia un bastone! Ti scivola di mano e, per cercare di recuperarlo, ti sfugge di 2 metri in avanti.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,98,"Sembra che tu pensi che l'arco sia un bastone! Ti scivola di mano e, per cercare di recuperarlo, ti sfugge di 2 metri in avanti.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,99,"Sembra che tu pensi che l'arco sia un bastone! Ti scivola di mano e, per cercare di recuperarlo, ti sfugge di 2 metri in avanti.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,100,"Il dardo scivola mentre fai partire il colpo, e ti trapassa la mano sinistra. Mano fuori uso, +8 Punti Ferita, e 2 Punti Ferita per round.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,101,Scivoli e cadi a terra. Il colpo ne risulta deviato e resti stordito per 5 round.,"MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,102,Scivoli e cadi a terra. Il colpo ne risulta deviato e resti stordito per 5 round.,"MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,103,Scivoli e cadi a terra. Il colpo ne risulta deviato e resti stordito per 5 round.,"MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,104,Scivoli e cadi a terra. Il colpo ne risulta deviato e resti stordito per 5 round.,"MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,105,Scivoli e cadi a terra. Il colpo ne risulta deviato e resti stordito per 5 round.,"MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,106,Scivoli e cadi a terra. Il colpo ne risulta deviato e resti stordito per 5 round.,"MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,107,"Mentre tiri la freccia, le alette ti feriscono ad un occhio. +5 Punti Ferita. -20 alle attività e resti stordito per 2 round.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,108,"Mentre tiri la freccia, le alette ti feriscono ad un occhio. +5 Punti Ferita. -20 alle attività e resti stordito per 2 round.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,109,"Mentre tiri la freccia, le alette ti feriscono ad un occhio. +5 Punti Ferita. -20 alle attività e resti stordito per 2 round.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,110,"La punta della freccia si incastra nell'oggetto più vicino. L'oggetto subisce un Colpo Critico, se applicabile, da Punta di tipo ""A"".","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,111,"Mentre sollevi l'arma, ti parte un colpo. Effettua un attacco (senza modifiche) contro il combattente più vicino, amico o nemico.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,112,"Mentre sollevi l'arma, ti parte un colpo. Effettua un attacco (senza modifiche) contro il combattente più vicino, amico o nemico.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,113,"Mentre sollevi l'arma, ti parte un colpo. Effettua un attacco (senza modifiche) contro il combattente più vicino, amico o nemico.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,114,"Mentre sollevi l'arma, ti parte un colpo. Effettua un attacco (senza modifiche) contro il combattente più vicino, amico o nemico.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,115,"Mentre sollevi l'arma, ti parte un colpo. Effettua un attacco (senza modifiche) contro il combattente più vicino, amico o nemico.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,116,"Mentre sollevi l'arma, ti parte un colpo. Effettua un attacco (senza modifiche) contro il combattente più vicino, amico o nemico.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,117,"Stai proprio dormendo ad occhi aperti! Metti la mano davanti all'arma mentre parte il colpo. Perdi un dito e subisci 4 Punti Ferita, oltre a 2 Punti Ferita per round.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,118,"Stai proprio dormendo ad occhi aperti! Metti la mano davanti all'arma mentre parte il colpo. Perdi un dito e subisci 4 Punti Ferita, oltre a 2 Punti Ferita per round.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,119,"Stai proprio dormendo ad occhi aperti! Metti la mano davanti all'arma mentre parte il colpo. Perdi un dito e subisci 4 Punti Ferita, oltre a 2 Punti Ferita per round.","MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
TTM-2,Armi da tiro e da lancio,120,Perdi l'equilibruio e il dardo ti inchioda un piede a terra. +10 Punti Ferita. 2 Punti Ferita per round. -30 alle attività. Stordito per 3 round.,"MODIFICHE:
-20: Fionda
-10: Arco corto
+0: Arco composto
+10: Arco lungo
+20: Balestra"
